"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"max"	"maxcol"
"GO:0042813"	0.003016196	0.066039485	0.005525076	0.001461043	0.005383713	0.009054439	0.002054222	0.028757924	0.878707901	"0.878707901"	"9"
"GO:0070555"	4.47e-09	0.005922024	0.018792432	3.93e-07	0.001043912	1.99e-09	6.18e-08	4.34e-06	0.974236828	"0.974236828"	"9"
"GO:0030282"	1.16e-08	0.000117926	0.012353134	1.13e-07	0.00144256	5.32e-09	2.51e-08	5.66e-06	0.986080568	"0.986080568"	"9"
"GO:0032469"	0.036860158	0.04333777	0.145077389	0.170750143	0.018287206	0.320432397	0.024182744	0.233279302	0.007792891	"0.320432397"	"6"
"GO:0032465"	1.81e-08	0.000257981	0.009163417	7.31e-08	0.506587188	6.71e-09	6.42e-08	1.14e-06	0.483990114	"0.506587188"	"5"
"GO:0032467"	0.000746442	0.006572166	0.068887577	0.000530293	0.008334686	0.000278568	0.000306945	0.052191433	0.862151891	"0.862151891"	"9"
"GO:0034451"	9.68e-09	1.21e-06	1.78e-05	7e-09	0.999791343	3.57e-09	1.12e-07	2.57e-08	0.000189493	"0.999791343"	"5"
"GO:0032689"	2.69e-05	0.000540281	0.00303821	1.44e-05	0.629459519	1.05e-05	1.49e-05	0.000309431	0.366585941	"0.629459519"	"5"
"GO:0015035"	3.4e-06	0.000412133	0.143453178	0.000910448	0.803914391	6.14e-06	3.15e-05	1.86e-05	0.051250279	"0.803914391"	"5"
"GO:0007338"	5.68e-05	0.082232707	0.155503254	0.000578944	0.015917357	2.34e-05	0.000150814	0.003233795	0.742302967	"0.742302967"	"9"
"GO:0050840"	0.00348315	0.012312126	0.030224251	0.001877267	0.019788883	0.001333516	0.001296707	0.064968583	0.864715517	"0.864715517"	"9"
"GO:0071364"	0.002798795	0.156872488	0.047477942	0.005362906	0.023644739	0.0013178	0.002785052	0.01989894	0.739841339	"0.739841339"	"9"
"GO:0071360"	1.64e-07	0.000445893	0.03835138	1.4e-07	0.922705382	1.61e-07	9.74e-06	1.04e-06	0.038486092	"0.922705382"	"5"
"GO:0030175"	4.48e-14	1.25e-09	0.000174812	5.82e-12	0.000373835	1.82e-14	1.17e-13	2.7e-09	0.999451349	"0.999451349"	"9"
"GO:0030177"	0.009458635	0.010642083	0.032763136	0.004243709	0.902045673	0.003972903	0.003658092	0.010109425	0.023106344	"0.902045673"	"5"
"GO:0030176"	9.21e-17	9.3e-11	2.72e-06	4.83e-16	0.971665465	3.7e-17	3.09e-16	6.5e-12	0.028331811	"0.971665465"	"5"
"GO:0030170"	1.92e-09	0.000155843	0.000800887	7.39e-07	0.000147048	7.11e-10	1.54e-09	2.92e-05	0.998866294	"0.998866294"	"9"
"GO:0030173"	4.06e-06	0.031038937	0.722993149	0.069547594	0.000861521	2.53e-06	4.53e-06	0.007324796	0.16822289	"0.722993149"	"3"
"GO:0042254"	0.124549008	0.082495814	0.105064724	0.056801752	0.303085355	0.045874507	0.05608698	0.180355415	0.045686444	"0.303085355"	"5"
"GO:0003779"	1.5e-51	6.06e-28	6.26e-13	3.94e-35	3.16e-20	6.35e-52	3.37e-47	1.13e-30	1	"1"	"9"
"GO:0043021"	5.44e-10	3.02e-05	0.015884136	6.72e-08	0.952337486	1.44e-09	7.63e-09	1.15e-08	0.031748043	"0.952337486"	"5"
"GO:0043022"	0.007317717	0.004989822	0.00778948	0.002694567	0.960876191	0.003045501	0.002823858	0.005551123	0.004911742	"0.960876191"	"5"
"GO:0043025"	2.67e-58	4.23e-31	2.88e-14	2.69e-41	9.09e-20	1.1e-58	8.29e-51	3.44e-36	1	"1"	"9"
"GO:0003774"	5.16e-14	5.68e-08	1.12e-05	3.9e-12	2.67e-06	7.08e-14	3.65e-13	2.1e-09	0.999986042	"0.999986042"	"9"
"GO:0003777"	2.01e-08	7.23e-06	0.000357803	9.26e-08	0.149679583	9.31e-09	7.69e-09	0.000120378	0.849834876	"0.849834876"	"9"
"GO:0004435"	3.25e-10	0.000156879	0.037228789	1.81e-07	5.9e-05	1.72e-10	5.83e-08	7.49e-08	0.962555064	"0.962555064"	"9"
"GO:0006695"	8.78e-08	0.066917606	0.168790163	1.07e-06	0.014381101	3.81e-08	1.37e-06	3.04e-05	0.749878163	"0.749878163"	"9"
"GO:0006694"	0.000293758	0.010571517	0.002069232	0.000118104	0.971152144	0.000165497	0.001553233	0.000315913	0.013760601	"0.971152144"	"5"
"GO:0006699"	0.005836193	0.594800814	0.002411464	0.002209199	0.003725065	0.083274875	0.004770983	0.023542855	0.279428551	"0.594800814"	"2"
"GO:0004693"	1.08e-05	0.000489323	0.076496642	6.7e-05	0.032601635	4.18e-06	8.67e-06	0.000333711	0.889987972	"0.889987972"	"9"
"GO:0042645"	1.77e-05	0.054835853	0.023776281	7.07e-05	0.130674299	7.38e-06	2.99e-05	0.001706445	0.788881465	"0.788881465"	"9"
"GO:0004697"	0.004098426	0.027883502	0.230383311	0.002700678	0.559374699	0.001530588	0.003082403	0.006647128	0.164299265	"0.559374699"	"5"
"GO:0031225"	5.68e-11	5.21e-06	0.00066329	5.98e-09	0.966486337	2.76e-11	2.11e-10	8.87e-08	0.032845068	"0.966486337"	"5"
"GO:0007271"	0.000903623	0.001803162	0.328147002	0.638331945	0.000636434	0.007298237	0.000361269	0.0131374	0.009380928	"0.638331945"	"4"
"GO:0007274"	0.139576388	0.066214981	0.113133727	0.082002223	0.403057651	0.053200521	0.073262968	0.053378681	0.016172861	"0.403057651"	"5"
"GO:0007275"	8.21e-51	2.04e-28	9.11e-19	2.73e-42	6.44e-12	4.83e-51	3.29e-49	1.56e-29	1	"1"	"9"
"GO:0070126"	1.28e-08	8.66e-05	0.003225023	4.81e-08	0.334592209	5.87e-09	3.07e-08	6.6e-06	0.662089495	"0.662089495"	"9"
"GO:0070124"	1.16e-07	0.000135563	0.005451416	3.92e-07	0.900676705	4.59e-08	3.7e-07	6.58e-06	0.09372881	"0.900676705"	"5"
"GO:0070125"	2e-09	1.42e-05	0.001242314	8.94e-09	0.635194634	8.83e-10	6.45e-09	9.32e-07	0.363547904	"0.635194634"	"5"
"GO:0008542"	2.92e-07	4.98e-05	0.001859745	3.61e-06	0.001137513	1.08e-07	1.08e-07	0.000942939	0.996005881	"0.996005881"	"9"
"GO:0032147"	2.36e-13	5.22e-07	0.001641745	8.65e-09	0.000132769	1.54e-13	8.74e-13	4.49e-09	0.998224951	"0.998224951"	"9"
"GO:0016023"	7.83e-17	1.52e-08	1.93e-08	1.36e-11	9.59e-06	3.84e-17	1.17e-14	1.47e-10	0.999990373	"0.999990373"	"9"
"GO:0016021"	0	1.49e-210	2.03e-92	0	1.05e-103	0	0	4.41e-268	1	"1"	"9"
"GO:0016020"	0	8.29e-189	2.27e-99	4.72e-275	1.27e-83	0	2.47283613149682e-310	2.26e-234	1	"1"	"9"
"GO:0016024"	0.048280348	0.121668233	0.05541355	0.039123749	0.091822946	0.017924431	0.019544159	0.553535074	0.05268751	"0.553535074"	"8"
"GO:0043234"	1.21e-70	4.1e-37	2.15e-16	1.67e-55	9.35e-07	4.41e-71	1.16e-59	1.32e-49	0.999999065	"0.999999065"	"9"
"GO:0043235"	1.32e-15	1.86e-07	0.000142305	3.59e-11	1.33e-05	4.9e-16	1.55e-15	7.41e-08	0.999844169	"0.999844169"	"9"
"GO:0043236"	0.005193459	0.015738262	0.626673679	0.026583478	0.195125126	0.002495707	0.002486269	0.019252598	0.106451422	"0.626673679"	"3"
"GO:0043231"	2.28e-85	8.27e-42	3.75e-17	6.13e-63	2.55e-27	9.94e-86	2.99e-74	1.22e-54	1	"1"	"9"
"GO:0010506"	1.31e-12	3.44e-06	0.001728377	1.56e-10	0.039529955	6.75e-13	6.89e-11	4.6e-09	0.958738222	"0.958738222"	"9"
"GO:0010507"	2.6e-05	0.0437322	0.008462329	0.000162828	0.014153343	1.06e-05	3.97e-05	0.000804359	0.932608644	"0.932608644"	"9"
"GO:0050853"	1.85e-14	2.19e-07	0.000537964	3.68e-12	0.62117149	6.83e-15	2.84e-11	7.15e-12	0.378290327	"0.62117149"	"5"
"GO:0034660"	0.00018747	0.000686817	0.003062083	6.99e-05	0.988614622	7.77e-05	0.000424984	0.000135165	0.006741165	"0.988614622"	"5"
"GO:0031941"	9.59e-05	0.009952354	0.007138002	0.000105289	0.002578436	5.29e-05	3.99e-05	0.008563314	0.97147387	"0.97147387"	"9"
"GO:0005643"	2.58e-09	7.03e-05	0.006192901	4.12e-08	0.035364931	2.41e-09	4.46e-07	4.81e-07	0.958370912	"0.958370912"	"9"
"GO:0005640"	0.02064861	0.059559358	0.092263284	0.014098395	0.413682916	0.007608171	0.007687109	0.174644302	0.209807855	"0.413682916"	"5"
"GO:0017080"	0.000102883	0.000605606	0.576076112	0.00269951	0.351755001	0.000422071	6.12e-05	0.000611941	0.06766563	"0.576076112"	"3"
"GO:0051965"	4.31e-06	0.013126404	0.779457412	7.84e-05	0.000819761	2.48e-06	5.28e-05	0.000137788	0.206320593	"0.779457412"	"3"
"GO:0009314"	1.97e-05	0.001750136	0.002020964	7.25e-06	0.334848063	1.01e-05	9.29e-06	0.00051646	0.660818055	"0.660818055"	"9"
"GO:0030544"	0.001665744	0.015276553	0.437943882	0.005992046	0.033927293	0.000680772	0.000625797	0.021834488	0.482053424	"0.482053424"	"9"
"GO:0048786"	2.39e-08	0.002756139	0.018590748	9.93e-08	0.399112605	9.17e-09	5.95e-08	2.66e-06	0.579537661	"0.579537661"	"9"
"GO:0008047"	2.88e-12	3.05e-09	1.55e-06	4.47e-12	0.99480682	1.8e-12	1.1e-10	6.31e-11	0.005191626	"0.99480682"	"5"
"GO:0008045"	0.02615337	0.021351899	0.239628432	0.035502277	0.585352065	0.009714632	0.017085775	0.014600555	0.050610994	"0.585352065"	"5"
"GO:0000062"	1.89e-05	0.002171447	0.843386645	0.006366454	0.022425781	1.21e-05	0.000151686	0.000121067	0.125345911	"0.843386645"	"3"
"GO:0042787"	1.19e-10	2.92e-07	3.28e-12	5.85e-10	7.96e-06	1.05e-09	3.62e-10	2.32e-06	0.999989425	"0.999989425"	"9"
"GO:0019901"	1.86e-69	2.29e-39	5.42e-22	1.95e-62	3.19e-05	1.3e-69	2.57e-62	8.21e-47	0.999968137	"0.999968137"	"9"
"GO:0019900"	5.6e-11	4.44e-07	2.44e-06	9.04e-11	0.199639915	3.68e-11	4.24e-11	1.98e-07	0.800356999	"0.800356999"	"9"
"GO:0019903"	1.45e-15	1e-12	1.64e-05	1.12e-13	0.625023178	5.43e-16	1.87e-14	2.48e-11	0.374960429	"0.625023178"	"5"
"GO:0019902"	3.64e-12	1.66e-05	0.130208245	7.06e-11	0.060444711	1.49e-12	2.24e-11	2e-08	0.809330459	"0.809330459"	"9"
"GO:0019905"	4.26e-13	9.52e-09	0.00790147	2.24e-10	0.000413156	5.6e-13	3.54e-09	3.8e-09	0.991685356	"0.991685356"	"9"
"GO:0019904"	9.98e-40	1.17e-11	4.37e-11	5.29e-31	4.03e-16	3.72e-40	1.1e-32	4.85e-24	1	"1"	"9"
"GO:0031623"	3.79e-09	0.00100629	0.581535041	4.91e-05	0.000198549	1.45e-09	4.56e-07	1.01e-06	0.417209541	"0.581535041"	"3"
"GO:0004298"	0.003501227	0.008161998	0.015315689	0.002068864	0.336590112	0.002092148	0.011973147	0.004611007	0.615685806	"0.615685806"	"9"
"GO:0035257"	1.1e-05	0.00013887	0.848030359	0.000339831	0.060369587	5.75e-06	1.78e-05	3.93e-05	0.091047456	"0.848030359"	"3"
"GO:0035255"	0.001219657	0.014929335	0.839176449	0.019580908	0.009520567	0.00049287	0.001398708	0.005427617	0.108253888	"0.839176449"	"3"
"GO:0030374"	9.82e-09	2.07e-07	0.000773907	2.56e-09	0.778953798	3.94e-09	1.28e-07	1.13e-07	0.220271831	"0.778953798"	"5"
"GO:0007051"	1.03e-05	0.0048784	0.010888161	6.84e-05	0.007833322	3.82e-06	8.13e-06	0.00026076	0.97604867	"0.97604867"	"9"
"GO:0007052"	2.19e-08	0.008475404	0.014862062	3.42e-05	0.000324893	9.21e-09	9.92e-08	5.26e-06	0.976298055	"0.976298055"	"9"
"GO:0030159"	0.00857499	0.056357754	0.280864712	0.007071114	0.149344628	0.005904094	0.032425927	0.011234749	0.448222033	"0.448222033"	"9"
"GO:0030155"	1.2e-13	4.3e-08	0.073543876	4.34e-10	0.008479313	6.59e-14	5.45e-12	2.03e-10	0.917976766	"0.917976766"	"9"
"GO:0030154"	1.86e-65	1.28e-34	2.11e-24	3.56e-49	2.02e-15	7.7e-66	1.12e-58	5.45e-42	1	"1"	"9"
"GO:0042277"	2.04e-07	0.001726297	8.51e-05	3.15e-07	1.04e-05	2.78e-06	3.22e-07	0.000338412	0.997836241	"0.997836241"	"9"
"GO:0042276"	0.00277879	0.039835628	0.798070069	0.081132771	0.001627215	0.001258309	0.007562496	0.008561054	0.059173668	"0.798070069"	"3"
"GO:0006501"	1.65e-06	1.76e-05	0.004098834	3.36e-06	0.939741586	6.71e-07	9.77e-07	2.43e-05	0.056111062	"0.939741586"	"5"
"GO:0043001"	6.89e-06	0.001327198	0.002067395	4.04e-06	0.200061433	4.72e-06	8.61e-06	0.000201273	0.796318433	"0.796318433"	"9"
"GO:0003756"	0.042271656	0.032566249	0.038538309	0.018809804	0.611104464	0.016743493	0.015718919	0.034738965	0.189508142	"0.611104464"	"5"
"GO:0003755"	5.02e-05	0.011318867	0.058086693	0.000981727	0.00348772	1.89e-05	5.34e-05	0.002701825	0.923300692	"0.923300692"	"9"
"GO:0006506"	0.000240355	0.000447427	0.046309349	0.000401741	0.909972797	0.000118327	0.000142029	0.000373327	0.041994648	"0.909972797"	"5"
"GO:0006509"	9.19e-06	0.336804254	0.542512933	0.000241983	0.000402508	3.4e-06	8.78e-06	0.000780171	0.119236785	"0.542512933"	"3"
"GO:0006508"	4.53e-52	3.07e-18	1.71e-09	1.36e-38	3.74e-09	2.27e-52	2.68e-44	7.55e-31	0.999999995	"0.999999995"	"9"
"GO:0031201"	1.62e-11	4.38e-07	0.001835984	4.46e-09	0.000305351	7.29e-12	9.69e-10	2.9e-08	0.997858192	"0.997858192"	"9"
"GO:0090023"	1.6e-07	0.000753696	0.066168761	1.93e-06	0.422541586	6e-08	1.71e-06	2.94e-06	0.510529154	"0.510529154"	"9"
"GO:0010332"	0.042100706	0.064838186	0.024923616	0.026005178	0.663467909	0.017819882	0.138817924	0.017664912	0.004361688	"0.663467909"	"5"
"GO:0009058"	8.13e-07	0.025331759	0.556282758	0.002615906	3.01e-05	3.19e-07	4.01e-05	0.000137147	0.415561066	"0.556282758"	"3"
"GO:0009055"	1.71e-22	7.12e-13	0.999117891	4.64e-13	5.22e-08	5.47e-22	1.1e-18	1.91e-17	0.000882057	"0.999117891"	"3"
"GO:0030695"	0.001044508	0.023606766	0.037137537	0.000386734	0.121601918	0.002996205	0.001797427	0.004573003	0.806855902	"0.806855902"	"9"
"GO:0051289"	5e-10	2.33e-07	2.66e-07	4.69e-10	0.178950329	1.57e-09	2.2e-09	4.02e-08	0.821049128	"0.821049128"	"9"
"GO:0051287"	8.88e-07	0.000690022	0.639931017	0.000650072	0.02027283	3.27e-07	0.000146887	9.74e-06	0.338298214	"0.639931017"	"3"
"GO:0004012"	0.004212827	0.056120968	0.236600287	0.002670492	0.007671492	0.002055059	0.001549789	0.061545142	0.627573944	"0.627573944"	"9"
"GO:0051281"	0.000235699	0.110912636	0.101670024	0.000320512	0.00642455	0.000180926	0.000620896	0.003362365	0.776272392	"0.776272392"	"9"
"GO:0032839"	0.001318275	0.005188251	0.343083755	0.016641968	0.50869493	0.003920337	0.000921309	0.002316426	0.117914752	"0.50869493"	"5"
"GO:0032781"	5.06e-05	0.002371944	0.011175741	0.000114392	0.007037553	5.79e-05	0.000193435	0.000485425	0.97851303	"0.97851303"	"9"
"GO:0071850"	0.000535375	0.022775618	0.105490959	0.001270918	0.252136723	0.000221024	0.003396037	0.001919345	0.612253999	"0.612253999"	"9"
"GO:0043647"	1.4e-11	7.55e-05	0.03493891	2.47e-08	7.32e-05	5.17e-12	2e-09	3.17e-08	0.964912314	"0.964912314"	"9"
"GO:0016049"	1.39e-14	0.000553007	0.984378717	6.78e-09	6.6e-06	1.1e-14	2.25e-12	3.37e-10	0.015061666	"0.984378717"	"3"
"GO:0016042"	2.52e-15	3.8e-09	0.062108296	6.81e-08	1.23e-05	1.6e-15	2.93e-12	2.83e-11	0.937879295	"0.937879295"	"9"
"GO:0005666"	0.024731715	0.146982404	0.017674756	0.009301142	0.098761012	0.014617961	0.009286881	0.335271123	0.343373005	"0.343373005"	"9"
"GO:0042060"	7.68e-11	2.23e-07	0.007236432	4.46e-10	0.020798157	2.86e-11	2.95e-11	1.21e-06	0.971963978	"0.971963978"	"9"
"GO:0034641"	2.58e-20	1.36e-18	1.54e-06	1.59e-14	2.38e-08	9.61e-21	1.97e-19	9.9e-12	0.99999844	"0.99999844"	"9"
"GO:0097228"	0.004431935	0.022926819	0.273916182	0.157117005	0.013869052	0.006271077	0.001631118	0.036394482	0.483442329	"0.483442329"	"9"
"GO:0008344"	0.002342652	0.041216559	0.003371418	0.000923545	0.012271283	0.003700804	0.000862645	0.340133652	0.595177444	"0.595177444"	"9"
"GO:0010839"	0.001557874	0.064104521	0.010568405	0.000912751	0.002607891	0.001756769	0.000584117	0.032452199	0.885455472	"0.885455472"	"9"
"GO:0005623"	4.18e-19	1.94e-11	0.009292868	4.37e-14	0.204115881	3e-19	1.48e-17	7.23e-14	0.786591251	"0.786591251"	"9"
"GO:0005622"	7.06e-155	6.5e-87	8.82e-40	6.83e-121	3.08e-17	3.17e-155	7.35e-137	1.81e-101	1	"1"	"9"
"GO:1902187"	0.000200548	0.001181017	0.501742109	0.026955338	0.079805845	0.000711286	0.00019346	0.000579871	0.388630526	"0.501742109"	"3"
"GO:0010043"	3.52e-06	0.00043427	0.134803609	0.852083091	0.000103626	1.98e-06	3.11e-05	2.63e-05	0.012512582	"0.852083091"	"4"
"GO:0030522"	4.73e-05	0.00345978	0.853206256	0.015873912	0.01597258	2.26e-05	0.000259599	0.00033393	0.110824056	"0.853206256"	"3"
"GO:0030520"	1.98e-05	0.000927792	0.000738025	7.3e-06	0.451354418	9.56e-05	0.000129538	0.000118485	0.546609031	"0.546609031"	"9"
"GO:0030521"	1.19e-09	1.94e-07	2.29e-05	7.56e-10	0.985634613	5.6e-10	1.09e-09	9.12e-08	0.014342167	"0.985634613"	"5"
"GO:0030529"	2.58e-12	5.45e-10	0.003439398	4.7e-11	0.97426609	1.59e-12	5.05e-07	2.45e-11	0.022294007	"0.97426609"	"5"
"GO:0000002"	1.48e-06	1.63e-05	0.001100415	2.09e-06	0.949765766	5.96e-07	1.81e-05	2.26e-06	0.049092939	"0.949765766"	"5"
"GO:0004714"	9.26e-08	0.000569525	0.123793753	4.21e-06	0.001192938	3.63e-08	3.45e-07	4.47e-05	0.874394394	"0.874394394"	"9"
"GO:0004715"	1.7e-11	5.84e-07	9.44e-05	1.97e-08	0.171083189	7.72e-12	6.04e-10	6.83e-09	0.828821753	"0.828821753"	"9"
"GO:0004712"	1.29e-05	0.000521475	1.67e-06	1.57e-05	0.002909328	7.13e-06	5.22e-06	0.00315003	0.993376568	"0.993376568"	"9"
"GO:0004713"	5.22e-20	6.91e-11	1.24e-06	2.97e-16	9.13e-06	1.94e-20	4.19e-18	6.41e-13	0.999989627	"0.999989627"	"9"
"GO:0003924"	1.72e-31	1.15e-14	1.67e-08	2.81e-22	2.86e-11	7.15e-32	1.17e-24	6.85e-21	0.999999983	"0.999999983"	"9"
"GO:0071108"	3.95e-05	0.000177297	0.009575831	2.69e-05	0.471303207	1.45e-05	1.48e-05	0.000351343	0.518496577	"0.518496577"	"9"
"GO:0016787"	3.16e-21	3.07e-09	9.8e-05	1.27e-15	9.38e-06	3.05e-21	7.29e-17	2.98e-13	0.999892605	"0.999892605"	"9"
"GO:0043027"	1.11e-06	0.001111028	0.154081808	0.000365899	0.002006164	4.31e-07	1.08e-05	3.38e-05	0.842388958	"0.842388958"	"9"
"GO:0015078"	0.001338401	0.212103681	0.574548197	0.01792141	0.00100371	0.000567999	0.001024177	0.018433845	0.17305858	"0.574548197"	"3"
"GO:0046579"	2.69e-05	0.348515602	0.490460112	0.000178521	0.082915825	1.53e-05	2.96e-05	0.000440611	0.077417537	"0.490460112"	"3"
"GO:0038083"	1.37e-11	3.07e-05	8.23e-05	4.3e-08	0.001504353	5.1e-12	1.07e-09	2.16e-08	0.998382662	"0.998382662"	"9"
"GO:0030318"	0.000239815	0.01712415	0.674026055	0.003018572	0.004321839	9.78e-05	0.0001205	0.011292703	0.289758515	"0.674026055"	"3"
"GO:0030315"	0.000149731	0.689359823	0.241955082	0.000688879	0.025229361	8.41e-05	0.001695576	0.00267291	0.038164509	"0.689359823"	"2"
"GO:0030317"	1.4e-07	0.00149911	0.000565714	2.01e-06	0.00040824	5.74e-08	1.15e-07	0.000118122	0.997406492	"0.997406492"	"9"
"GO:0030316"	1.87e-05	0.001112229	0.001253005	1.13e-05	0.021984528	1.58e-05	1.49e-05	0.000423417	0.975166059	"0.975166059"	"9"
"GO:0047485"	7.9e-18	7.14e-09	8.74e-07	9.21e-16	0.004054926	1.04e-17	8.89e-16	3.95e-11	0.995944193	"0.995944193"	"9"
"GO:0016529"	6.6e-06	0.004827022	0.093763741	0.000192674	0.726138017	3.11e-06	5.76e-05	9.61e-05	0.174915103	"0.726138017"	"5"
"GO:0033198"	0.00015011	0.010799127	0.028569237	0.001242721	0.148235988	5.56e-05	0.000115248	0.002761212	0.808070805	"0.808070805"	"9"
"GO:0016254"	0.017855227	0.008812073	0.244489815	0.041867895	0.564190777	0.051521487	0.00663647	0.010055055	0.0545712	"0.564190777"	"5"
"GO:0016525"	5.4e-08	2.3e-05	0.002567594	8.69e-08	0.852330657	1.99e-08	2.76e-08	2.38e-05	0.145054837	"0.852330657"	"5"
"GO:0017124"	9.35e-23	4.59e-10	2.1e-06	3.99e-19	0.088599829	3.56e-23	1.23e-20	2.81e-15	0.911398065	"0.911398065"	"9"
"GO:0017127"	0.032220805	0.400690603	0.02536831	0.012405703	0.141072919	0.012051616	0.01319738	0.255183011	0.107809653	"0.400690603"	"2"
"GO:0045880"	2.23e-10	0.007026721	0.000432302	4.43e-09	0.007486029	1.69e-10	2.7e-08	3.29e-08	0.985054883	"0.985054883"	"9"
"GO:0006521"	1.17e-07	3.12e-05	0.028143422	8.98e-06	0.077283462	5.52e-08	2.92e-07	6.69e-06	0.894525786	"0.894525786"	"9"
"GO:0006520"	2.26e-06	0.004039754	0.478396703	0.003461521	0.003946305	9.71e-07	7.57e-06	0.00028627	0.509858637	"0.509858637"	"9"
"GO:0043065"	1.33e-45	3.04e-23	1.79e-18	1.1e-36	1.5e-07	5.6e-46	1.09e-42	3.85e-28	0.99999985	"0.99999985"	"9"
"GO:0043066"	1.74e-74	9.55e-45	5.39e-18	2.54e-57	8.93e-26	8.58e-75	7.46e-69	3.29e-46	1	"1"	"9"
"GO:0003730"	1.12e-07	3.91e-06	0.005859672	2e-07	0.992673516	4.88e-08	2.33e-07	5.13e-07	0.001461796	"0.992673516"	"5"
"GO:0046686"	0.000287792	0.008175662	0.160132854	0.000315667	0.333900664	0.000125705	0.000943287	0.000818274	0.495300094	"0.495300094"	"9"
"GO:0045088"	2.76e-05	0.002012301	0.013379209	8.16e-05	0.767212545	1.05e-05	0.000118272	0.000127714	0.217030234	"0.767212545"	"5"
"GO:0045087"	5.5e-138	1.77e-75	2.12e-25	1.44e-93	1.82e-15	1.72e-137	1.69e-117	4.05e-94	1	"1"	"9"
"GO:0031047"	0.014784849	0.020310806	0.170000231	0.037963454	0.210030743	0.005542668	0.005912575	0.027905804	0.50754887	"0.50754887"	"9"
"GO:0050999"	0.035986282	0.055221194	0.019084895	0.013771845	0.064211776	0.032063933	0.014269717	0.319169902	0.446220456	"0.446220456"	"9"
"GO:0090004"	2e-06	0.000109057	0.002178243	4.03e-06	0.237463631	8.44e-07	5.36e-06	2.33e-05	0.760213496	"0.760213496"	"9"
"GO:0002062"	0.000128486	0.008938254	0.342422708	0.004863838	0.505229922	5.17e-05	0.000387142	0.001477492	0.136500492	"0.505229922"	"5"
"GO:0002063"	0.000140742	0.00266322	0.034359725	0.001813367	0.0417609	5.22e-05	8.98e-05	0.002972112	0.916147983	"0.916147983"	"9"
"GO:0051117"	4.54e-08	0.0058178	0.000945444	3.68e-06	8.21e-05	7.94e-08	1.06e-06	7.35e-05	0.993076241	"0.993076241"	"9"
"GO:0004386"	9.11e-20	1.1e-10	1.71e-05	2.96e-17	0.192375323	3.49e-20	9.76e-18	1.12e-14	0.807607615	"0.807607615"	"9"
"GO:0010033"	3.19e-11	9.62e-07	0.015804959	7.79e-09	0.076993273	1.37e-11	6.61e-10	6.61e-09	0.907200791	"0.907200791"	"9"
"GO:0036064"	2.47e-16	3.98e-07	0.000168674	8.54e-13	1.2e-06	1.75e-16	3.84e-13	2.84e-11	0.999829724	"0.999829724"	"9"
"GO:0032760"	3.76e-11	1.92e-07	0.00271001	2.86e-08	0.016184501	2.4e-11	9.96e-11	1.7e-08	0.981105252	"0.981105252"	"9"
"GO:1901215"	6e-07	0.004722638	0.903931616	1.3e-05	0.000147374	2.9e-07	5.71e-06	3.81e-05	0.091140636	"0.903931616"	"3"
"GO:0006893"	0.016391073	0.023303739	0.051595854	0.010019807	0.767354897	0.00612645	0.008072067	0.0159142	0.101221913	"0.767354897"	"5"
"GO:0006892"	8.27e-13	8.22e-06	0.029646555	4.8e-11	0.002977614	7.42e-13	6.06e-09	9.6e-10	0.967367601	"0.967367601"	"9"
"GO:0006891"	0.024167455	0.071007567	0.127537089	0.119977586	0.022443889	0.00901855	0.009625192	0.108649779	0.507572894	"0.507572894"	"9"
"GO:0006890"	0.008655052	0.005287205	0.003265618	0.006290907	0.087156681	0.006461455	0.025760093	0.356571624	0.500551364	"0.500551364"	"9"
"GO:0006897"	3.02e-32	3.53e-11	4.07e-13	5.45e-23	1.77e-15	3.84e-32	1.3e-24	3.19e-21	1	"1"	"9"
"GO:0006895"	4.03e-05	0.000918252	0.112170705	0.000281118	0.209574872	1.81e-05	1.79e-05	0.001003528	0.675975245	"0.675975245"	"9"
"GO:0008654"	0.008027932	0.08249891	0.430618366	0.023836064	0.314432441	0.002963827	0.017455919	0.01835924	0.1018073	"0.430618366"	"3"
"GO:0006898"	3.03e-22	3.51e-12	3.01e-06	4.63e-18	2.49e-06	2.33e-22	2.89e-20	3.6e-14	0.9999945	"0.9999945"	"9"
"GO:0019003"	1.07e-08	0.001782905	0.000360168	1.72e-07	2.07e-05	8.3e-08	1.47e-06	9.5e-06	0.997825041	"0.997825041"	"9"
"GO:0019005"	1.93e-06	0.012376171	0.000378785	1.82e-06	0.121227148	4.66e-06	6.63e-06	0.000365278	0.865637588	"0.865637588"	"9"
"GO:0045502"	9.95e-05	0.004700087	0.002059697	4.11e-05	0.377903539	0.000125034	0.000151933	0.000739715	0.614179443	"0.614179443"	"9"
"GO:0042043"	0.000308213	0.041087984	0.432683911	0.043013391	0.01720115	0.000122175	0.002562703	0.001910865	0.461109608	"0.461109608"	"9"
"GO:0043278"	6.69e-07	0.000712836	0.089822882	0.000137952	1.66e-05	2.92e-07	1.21e-05	3.72e-05	0.909259518	"0.909259518"	"9"
"GO:1900034"	4.74e-12	2.3e-08	0.000484679	3.21e-10	0.999132437	2.39e-12	3.76e-11	5.49e-10	0.000382861	"0.999132437"	"5"
"GO:0034332"	5.56e-08	0.004697544	0.001617229	5.44e-07	0.000438352	2.72e-08	1.05e-07	6.12e-05	0.993184899	"0.993184899"	"9"
